path,extension,size_bytes,classification,reason
gpu_env/state/episode_state.py,.py,7203,KEEP,active source or test module
gpu_env/state/flag_state.py,.py,1494,KEEP,active source or test module
gpu_env/state/map_state.py,.py,10224,KEEP,active source or test module
gpu_env/state/models.py,.py,3543,KEEP,active source or test module
gpu_env/state/opponent_state.py,.py,4895,KEEP,active source or test module
gpu_env/state/scratch.py,.py,6373,KEEP,active source or test module
gpu_env/state/snapshots.py,.py,1718,KEEP,active source or test module
gpu_env/state/team_state.py,.py,2662,KEEP,active source or test module
gpu_env/state/telemetry_state.py,.py,7016,KEEP,active source or test module
gpu_env/state/validation.py,.py,2367,KEEP,active source or test module
gpu_env/state/__init__.py,.py,1096,KEEP,active source or test module
gpu_env/_core/_dynamics.py,.py,17915,KEEP,active source or test module
gpu_env/_core/_metrics.py,.py,24960,KEEP,active source or test module
gpu_env/_core/_mines.py,.py,9482,KEEP,active source or test module
gpu_env/_core/_observations.py,.py,20882,KEEP,active source or test module
gpu_env/_core/_remaining.py,.py,138,KEEP,active source or test module
gpu_env/_core/_rewards.py,.py,13960,KEEP,active source or test module
gpu_env/_core/_rules.py,.py,17325,KEEP,active source or test module
gpu_env/_core/_scripted_red.py,.py,34194,KEEP,active source or test module
gpu_env/_core/_state.py,.py,2464,KEEP,active source or test module
gpu_env/_core/_step.py,.py,24395,KEEP,active source or test module
gpu_env/_core/_tactical_context.py,.py,2191,KEEP,active source or test module
gpu_env/_core/__init__.py,.py,45,KEEP,active source or test module
logs/deploy_comm_ablations_20260519_095911.log,.log,2019,DELETE,runtime training log — unreferenced by any report
logs/deploy_comm_ablations_20260519_095923.log,.log,549,DELETE,runtime training log — unreferenced by any report
logs/deploy_comm_ablations_20260519_100020.log,.log,77678,DELETE,runtime training log — unreferenced by any report
logs/eval_latent_deploy_stoch_20260520_214930.log,.log,3908,DELETE,runtime training log — unreferenced by any report
logs/latent_mode_eval_20260530_093441.log.smoke,.smoke,4266,DELETE,runtime training log — unreferenced by any report
logs/latent_v3i9_specialist_router_op356_1m_4v4.err.log,.log,0,DELETE,runtime training log — unreferenced by any report
logs/latent_v3i9_specialist_router_op356_1m_4v4.out.log,.log,8188,DELETE,runtime training log — unreferenced by any report
logs/refactor_sweep.log,.log,2334,DELETE,runtime training log — unreferenced by any report
logs/train_latent_sharp2_hardpool_20260521_083817.log,.log,113124,DELETE,runtime training log — unreferenced by any report
logs/train_latent_sharp_hardpool_20260520_214930.log,.log,35386,DELETE,runtime training log — unreferenced by any report
logs/v5i5_map_b_split_lane_OP5_OP6_OP7_1m_4v4.train.err.log,.log,0,DELETE,runtime training log — unreferenced by any report
logs/v5i5_map_b_split_lane_OP5_OP6_OP7_1m_4v4.train.out.log,.log,26738,DELETE,runtime training log — unreferenced by any report
logs/v6i3_strategy_local_comm_OP5_OP6_OP7_1m_4v4.err.log,.log,0,DELETE,runtime training log — unreferenced by any report
logs/v6i3_strategy_local_comm_OP5_OP6_OP7_1m_4v4.out.log,.log,13198,DELETE,runtime training log — unreferenced by any report
logs/v6i3_strategy_local_comm_OP5_OP6_OP7_1m_4v4_listenerfix.err.log,.log,2584,DELETE,runtime training log — unreferenced by any report
logs/v6i3_strategy_local_comm_OP5_OP6_OP7_1m_4v4_listenerfix.out.log,.log,18055,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092805/chain.log,.log,4491,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092805/_preflight_resolve_presets.py,.py,397,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092815/chain.log,.log,5252,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092815/_preflight_resolve_presets.py,.py,397,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092901/chain.log,.log,983,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092901/preflight.log,.log,1302,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092901/_preflight_resolve_presets.py,.py,397,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092931/chain.log,.log,2837,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092931/preflight.log,.log,1264,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092931/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092945/chain.log,.log,3181,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092945/preflight.log,.log,1512,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_092945/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093003/B_train_plan_faithful_latent_k1_hardpool_1m_4v4.log,.log,6104,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093003/chain.log,.log,1499,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093003/preflight.log,.log,1264,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093003/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093815/chain.log,.log,7854,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093815/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093846/chain.log,.log,7854,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_093846/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_204247/A_train_plan_faithful_no_latent_seed0_hardpool_1m_4v4_multiseed.log,.log,6462,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_204247/chain.log,.log,1572,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_204247/preflight.log,.log,1512,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_204247/stage_timings.csv,.csv,184,DELETE,runtime training log — unreferenced by any report
logs/proof_ladder_20260530_204247/_preflight_resolve_presets.py,.py,434,DELETE,runtime training log — unreferenced by any report
plot/analyze_e3_latent_mi.py,.py,7782,UNKNOWN,Python file outside standard package directories
plot/compare_reward_updates.py,.py,4952,UNKNOWN,Python file outside standard package directories
plot/diagnose_latent_collapse.py,.py,10356,UNKNOWN,Python file outside standard package directories
plot/eval_checkpoint.py,.py,14844,UNKNOWN,Python file outside standard package directories
plot/eval_rollout.py,.py,40080,UNKNOWN,Python file outside standard package directories
plot/plot_2v2_winrate.py,.py,8497,UNKNOWN,Python file outside standard package directories
plot/plot_eval_metrics.py,.py,38942,UNKNOWN,Python file outside standard package directories
plot/plot_metrics.py,.py,13086,UNKNOWN,Python file outside standard package directories
plots/latent_collapse/latent_entropy_vs_update.png,.png,64722,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/latent_mi_vs_update.png,.png,114758,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/latent_z_episode_histogram.png,.png,23756,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/latent_z_occupancy_vs_update.png,.png,103361,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/latent_z_per_opponent_occupancy.png,.png,26726,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/latent_z_per_opponent_winrate.png,.png,26675,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_entropy_vs_update.png,.png,69721,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_mi_vs_update.png,.png,92839,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_z_episode_histogram.png,.png,25826,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_z_occupancy_vs_update.png,.png,61696,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_z_per_opponent_occupancy.png,.png,26532,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_delayedanneal/latent_z_per_opponent_winrate.png,.png,26460,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_entropy_vs_update.png,.png,58013,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_mi_vs_update.png,.png,55379,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_z_episode_histogram.png,.png,22297,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_z_occupancy_vs_update.png,.png,45844,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_z_per_opponent_occupancy.png,.png,26529,UNKNOWN,unclassified extension '.png'
plots/latent_collapse/v3d_smartrouter/latent_z_per_opponent_winrate.png,.png,26441,UNKNOWN,unclassified extension '.png'
rl/behavior_telemetry.py,.py,14546,KEEP,active source or test module
rl/config_presets.py,.py,16396,KEEP,active source or test module
rl/csia.py,.py,17789,KEEP,active source or test module
rl/curriculum.py,.py,4342,KEEP,active source or test module
rl/discrete_mi.py,.py,994,KEEP,active source or test module
rl/episode_result.py,.py,4047,KEEP,active source or test module
rl/eval_forced_latent_repertoire.py,.py,15388,KEEP,active source or test module
rl/eval_mode.py,.py,4243,KEEP,active source or test module
rl/eval_router_ablation.py,.py,3051,KEEP,active source or test module
rl/forced_z_behavior_vectors.py,.py,34052,KEEP,active source or test module
rl/gate_telemetry.py,.py,4737,KEEP,active source or test module
rl/global_state.py,.py,15998,KEEP,active source or test module
rl/latent_losses.py,.py,21279,KEEP,active source or test module
rl/latent_marl.py,.py,28016,KEEP,active source or test module
rl/latent_phase_labels.py,.py,3611,KEEP,active source or test module
rl/networks.py,.py,6548,KEEP,active source or test module
rl/ppo_core.py,.py,11860,KEEP,active source or test module
rl/route_telemetry.py,.py,4410,KEEP,active source or test module
rl/stress_schedule.py,.py,582,KEEP,active source or test module
rl/telemetry_mode.py,.py,678,KEEP,active source or test module
rl/train_ppo.py,.py,7200,KEEP,active source or test module
rl/__init__.py,.py,55,KEEP,active source or test module
rl/analysis/audit_qphi_context_signal.py,.py,8450,KEEP,active source or test module
rl/analysis/counterfactual_z_swap_eval.py,.py,6569,KEEP,active source or test module
rl/config/ppo_config.py,.py,42115,KEEP,active source or test module
rl/config/__init__.py,.py,394,KEEP,active source or test module
rl/custom_ppo/csv_writers.py,.py,43358,KEEP,active source or test module
rl/custom_ppo/curriculum_gates.py,.py,1752,KEEP,active source or test module
rl/custom_ppo/curriculum_runtime.py,.py,4911,KEEP,active source or test module
rl/custom_ppo/diagnostics_contract.py,.py,1802,KEEP,active source or test module
rl/custom_ppo/distributions.py,.py,3892,KEEP,active source or test module
rl/custom_ppo/episode_stats.py,.py,3476,KEEP,active source or test module
rl/custom_ppo/gate_protocol.py,.py,29733,KEEP,active source or test module
rl/custom_ppo/inference.py,.py,1985,KEEP,active source or test module
rl/custom_ppo/inference_policy.py,.py,34045,KEEP,active source or test module
rl/custom_ppo/latent_behavior_contrast.py,.py,5293,KEEP,active source or test module
rl/custom_ppo/latent_bucket_baseline.py,.py,10759,KEEP,active source or test module
rl/custom_ppo/latent_diagnostics.py,.py,2663,KEEP,active source or test module
rl/custom_ppo/latent_strategy_state.py,.py,26483,KEEP,active source or test module
rl/custom_ppo/latent_value_baselines.py,.py,4354,KEEP,active source or test module
rl/custom_ppo/option_returns.py,.py,7146,KEEP,active source or test module
rl/custom_ppo/policy.py,.py,63664,KEEP,active source or test module
rl/custom_ppo/policy_contract.py,.py,2434,KEEP,active source or test module
rl/custom_ppo/ppo_updater.py,.py,1118,KEEP,active source or test module
rl/custom_ppo/probe_result.py,.py,3996,KEEP,active source or test module
rl/custom_ppo/return_normalization.py,.py,6015,KEEP,active source or test module
rl/custom_ppo/reward_composition.py,.py,2077,KEEP,active source or test module
rl/custom_ppo/rollout_collector.py,.py,435,KEEP,active source or test module
rl/custom_ppo/rollout_step_recorder.py,.py,237,KEEP,active source or test module
rl/custom_ppo/router_distill_hook.py,.py,18999,KEEP,active source or test module
rl/custom_ppo/schedules.py,.py,7164,KEEP,active source or test module
rl/custom_ppo/trainer.py,.py,19819,KEEP,active source or test module
rl/custom_ppo/trainer_audit.py,.py,9433,KEEP,active source or test module
rl/custom_ppo/trainer_config.py,.py,38336,KEEP,active source or test module
rl/custom_ppo/trainer_optimizers.py,.py,10092,KEEP,active source or test module
rl/custom_ppo/training_telemetry.py,.py,92665,KEEP,active source or test module
rl/custom_ppo/v6i1_cf_loss.py,.py,21852,KEEP,active source or test module
rl/custom_ppo/v6i1_phase_runtime.py,.py,26111,KEEP,active source or test module
rl/custom_ppo/__init__.py,.py,1945,KEEP,active source or test module
rl/custom_ppo/checkpoints/archive.py,.py,2223,KEEP,active source or test module
rl/custom_ppo/checkpoints/errors.py,.py,1037,KEEP,active source or test module
rl/custom_ppo/checkpoints/hashing.py,.py,978,KEEP,active source or test module
rl/custom_ppo/checkpoints/loader.py,.py,16886,KEEP,active source or test module
rl/custom_ppo/checkpoints/metadata.py,.py,4489,KEEP,active source or test module
rl/custom_ppo/checkpoints/migrations.py,.py,1755,KEEP,active source or test module
rl/custom_ppo/checkpoints/models.py,.py,4464,KEEP,active source or test module
rl/custom_ppo/checkpoints/state_dict.py,.py,16147,KEEP,active source or test module
rl/custom_ppo/checkpoints/validation.py,.py,4139,KEEP,active source or test module
rl/custom_ppo/checkpoints/__init__.py,.py,853,KEEP,active source or test module
rl/custom_ppo/communication/channels.py,.py,2037,KEEP,active source or test module
rl/custom_ppo/communication/config.py,.py,3479,KEEP,active source or test module
rl/custom_ppo/communication/corruption.py,.py,3507,KEEP,active source or test module
rl/custom_ppo/communication/gates.py,.py,4910,KEEP,active source or test module
rl/custom_ppo/communication/listener.py,.py,5851,KEEP,active source or test module
rl/custom_ppo/communication/observation.py,.py,3343,KEEP,active source or test module
rl/custom_ppo/communication/runtime.py,.py,8839,KEEP,active source or test module
rl/custom_ppo/communication/telemetry.py,.py,6962,KEEP,active source or test module
rl/custom_ppo/communication/transport.py,.py,11889,KEEP,active source or test module
rl/custom_ppo/communication/__init__.py,.py,1004,KEEP,active source or test module
rl/custom_ppo/curriculum/context.py,.py,2556,KEEP,active source or test module
rl/custom_ppo/curriculum/controller.py,.py,32673,KEEP,active source or test module
rl/custom_ppo/curriculum/isolation.py,.py,7443,KEEP,active source or test module
rl/custom_ppo/curriculum/ranking.py,.py,4214,KEEP,active source or test module
rl/custom_ppo/curriculum/reporting.py,.py,10123,KEEP,active source or test module
rl/custom_ppo/curriculum/schedule.py,.py,6060,KEEP,active source or test module
rl/custom_ppo/curriculum/types.py,.py,6129,KEEP,active source or test module
rl/custom_ppo/curriculum/__init__.py,.py,2728,KEEP,active source or test module
rl/custom_ppo/curriculum/evaluators/learnability.py,.py,14476,KEEP,active source or test module
rl/custom_ppo/curriculum/evaluators/matched_seed.py,.py,18288,KEEP,active source or test module
rl/custom_ppo/curriculum/evaluators/online.py,.py,7362,KEEP,active source or test module
rl/custom_ppo/curriculum/evaluators/__init__.py,.py,1026,KEEP,active source or test module
rl/custom_ppo/curriculum/protocols/base.py,.py,1091,KEEP,active source or test module
rl/custom_ppo/curriculum/protocols/v6i1.py,.py,2268,KEEP,active source or test module
rl/custom_ppo/curriculum/protocols/v6i2.py,.py,5132,KEEP,active source or test module
rl/custom_ppo/curriculum/protocols/v6i3.py,.py,2445,KEEP,active source or test module
rl/custom_ppo/curriculum/protocols/__init__.py,.py,750,KEEP,active source or test module
rl/custom_ppo/diagnostics/aggregation.py,.py,18654,KEEP,active source or test module
rl/custom_ppo/diagnostics/competence.py,.py,9357,KEEP,active source or test module
rl/custom_ppo/diagnostics/counterfactual.py,.py,19254,KEEP,active source or test module
rl/custom_ppo/diagnostics/entropy.py,.py,3934,KEEP,active source or test module
rl/custom_ppo/diagnostics/occupancy.py,.py,1343,KEEP,active source or test module
rl/custom_ppo/diagnostics/results.py,.py,3117,KEEP,active source or test module
rl/custom_ppo/diagnostics/schemas.py,.py,251,KEEP,active source or test module
rl/custom_ppo/diagnostics/specialization.py,.py,4825,KEEP,active source or test module
rl/custom_ppo/diagnostics/switching.py,.py,5250,KEEP,active source or test module
rl/custom_ppo/diagnostics/validation.py,.py,4576,KEEP,active source or test module
rl/custom_ppo/diagnostics/__init__.py,.py,2221,KEEP,active source or test module
rl/custom_ppo/latent/behavior_policy.py,.py,2023,KEEP,active source or test module
rl/custom_ppo/latent/checkpoint.py,.py,7731,KEEP,active source or test module
rl/custom_ppo/latent/context_buckets.py,.py,10051,KEEP,active source or test module
rl/custom_ppo/latent/intervention_state.py,.py,8247,KEEP,active source or test module
rl/custom_ppo/latent/lifecycle.py,.py,2641,KEEP,active source or test module
rl/custom_ppo/latent/opponent_resolution.py,.py,1138,KEEP,active source or test module
rl/custom_ppo/latent/opponent_telemetry.py,.py,648,KEEP,active source or test module
rl/custom_ppo/latent/preferences.py,.py,13319,KEEP,active source or test module
rl/custom_ppo/latent/records.py,.py,4558,KEEP,active source or test module
rl/custom_ppo/latent/router_mask.py,.py,2185,KEEP,active source or test module
rl/custom_ppo/latent/router_sampling.py,.py,49081,KEEP,active source or test module
rl/custom_ppo/latent/schedule_steps.py,.py,491,KEEP,active source or test module
rl/custom_ppo/latent/selector_memory.py,.py,1426,KEEP,active source or test module
rl/custom_ppo/latent/state.py,.py,9384,KEEP,active source or test module
rl/custom_ppo/latent/telemetry.py,.py,812,KEEP,active source or test module
rl/custom_ppo/latent/tensor_state.py,.py,15264,KEEP,active source or test module
rl/custom_ppo/latent/types.py,.py,3891,KEEP,active source or test module
rl/custom_ppo/latent/__init__.py,.py,286,KEEP,active source or test module
rl/custom_ppo/latent/credit/arc_credit.py,.py,19556,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode_credit.py,.py,202,KEEP,active source or test module
rl/custom_ppo/latent/credit/macro_credit.py,.py,11453,KEEP,active source or test module
rl/custom_ppo/latent/credit/refresh_credit.py,.py,3415,KEEP,active source or test module
rl/custom_ppo/latent/credit/__init__.py,.py,465,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/advantages.py,.py,3178,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/auxiliary_losses.py,.py,12722,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/awrd_targets.py,.py,6934,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/batch.py,.py,3806,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/manager.py,.py,26486,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/preference_targets.py,.py,4038,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/refresh_targets.py,.py,8310,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/telemetry.py,.py,4226,KEEP,active source or test module
rl/custom_ppo/latent/credit/episode/__init__.py,.py,74,KEEP,active source or test module
rl/custom_ppo/latent/optimization/ppo_stats.py,.py,3196,KEEP,active source or test module
rl/custom_ppo/latent/optimization/router_ppo.py,.py,11997,KEEP,active source or test module
rl/custom_ppo/latent/optimization/router_registry.py,.py,1648,KEEP,active source or test module
rl/custom_ppo/latent/optimization/router_stepper.py,.py,2400,KEEP,active source or test module
rl/custom_ppo/latent/optimization/specialist_router.py,.py,5533,KEEP,active source or test module
rl/custom_ppo/latent/optimization/__init__.py,.py,0,KEEP,active source or test module
rl/custom_ppo/rollout/action_selection.py,.py,677,KEEP,active source or test module
rl/custom_ppo/rollout/bootstrap.py,.py,829,KEEP,active source or test module
rl/custom_ppo/rollout/buffer_writer.py,.py,10044,KEEP,active source or test module
rl/custom_ppo/rollout/collector.py,.py,59326,KEEP,active source or test module
rl/custom_ppo/rollout/episode_tracker.py,.py,453,KEEP,active source or test module
rl/custom_ppo/rollout/latent_selection.py,.py,517,KEEP,active source or test module
rl/custom_ppo/rollout/models.py,.py,1168,KEEP,active source or test module
rl/custom_ppo/rollout/reward_channels.py,.py,1701,KEEP,active source or test module
rl/custom_ppo/rollout/transition_builder.py,.py,1426,KEEP,active source or test module
rl/custom_ppo/rollout/__init__.py,.py,310,KEEP,active source or test module
rl/custom_ppo/telemetry/aggregator.py,.py,2184,KEEP,active source or test module
rl/custom_ppo/telemetry/emitter.py,.py,2846,KEEP,active source or test module
rl/custom_ppo/telemetry/errors.py,.py,885,KEEP,active source or test module
rl/custom_ppo/telemetry/events.py,.py,5688,KEEP,active source or test module
rl/custom_ppo/telemetry/gpu_monitor.py,.py,3067,KEEP,active source or test module
rl/custom_ppo/telemetry/models.py,.py,2194,KEEP,active source or test module
rl/custom_ppo/telemetry/performance.py,.py,6934,KEEP,active source or test module
rl/custom_ppo/telemetry/schemas.py,.py,1223,KEEP,active source or test module
rl/custom_ppo/telemetry/timing.py,.py,1590,KEEP,active source or test module
rl/custom_ppo/telemetry/validation.py,.py,8503,KEEP,active source or test module
rl/custom_ppo/telemetry/__init__.py,.py,1479,KEEP,active source or test module
rl/custom_ppo/telemetry/writers/artifact_writer.py,.py,833,KEEP,active source or test module
rl/custom_ppo/telemetry/writers/console.py,.py,619,KEEP,active source or test module
rl/custom_ppo/telemetry/writers/csv_writer.py,.py,932,KEEP,active source or test module
rl/custom_ppo/telemetry/writers/json_writer.py,.py,2920,KEEP,active source or test module
rl/custom_ppo/telemetry/writers/__init__.py,.py,320,KEEP,active source or test module
rl/custom_ppo/update/actor_intervention.py,.py,1760,KEEP,active source or test module
rl/custom_ppo/update/actor_pathway_diagnostics.py,.py,3056,KEEP,active source or test module
rl/custom_ppo/update/actor_z_pathway.py,.py,4858,KEEP,active source or test module
rl/custom_ppo/update/entropy_objectives.py,.py,6879,KEEP,active source or test module
rl/custom_ppo/update/helpers.py,.py,3875,KEEP,active source or test module
rl/custom_ppo/update/loss_result.py,.py,2766,KEEP,active source or test module
rl/custom_ppo/update/minibatch_updater.py,.py,44569,KEEP,active source or test module
rl/custom_ppo/update/optimizer_stepper.py,.py,6167,KEEP,active source or test module
rl/custom_ppo/update/pair_utils.py,.py,575,KEEP,active source or test module
rl/custom_ppo/update/param_registry.py,.py,6460,KEEP,active source or test module
rl/custom_ppo/update/phase_policy.py,.py,3944,KEEP,active source or test module
rl/custom_ppo/update/post_update.py,.py,14779,KEEP,active source or test module
rl/custom_ppo/update/router_sequence_updater.py,.py,10905,KEEP,active source or test module
rl/custom_ppo/update/separation_objectives.py,.py,14701,KEEP,active source or test module
rl/custom_ppo/update/sequence_minibatch.py,.py,6292,KEEP,active source or test module
rl/custom_ppo/update/strategy_objectives.py,.py,12043,KEEP,active source or test module
rl/custom_ppo/update/telemetry.py,.py,7706,KEEP,active source or test module
rl/custom_ppo/update/updater.py,.py,10975,KEEP,active source or test module
rl/custom_ppo/update/update_context.py,.py,5975,KEEP,active source or test module
rl/custom_ppo/update/update_order.py,.py,1950,KEEP,active source or test module
rl/custom_ppo/update/__init__.py,.py,2480,KEEP,active source or test module
rl/evaluation/aggregation.py,.py,4096,KEEP,active source or test module
rl/evaluation/artifact_writer.py,.py,2451,KEEP,active source or test module
rl/evaluation/checkpoint.py,.py,3905,KEEP,active source or test module
rl/evaluation/config.py,.py,3764,KEEP,active source or test module
rl/evaluation/env_factory.py,.py,10902,KEEP,active source or test module
rl/evaluation/episode_runner.py,.py,3159,KEEP,active source or test module
rl/evaluation/errors.py,.py,1162,KEEP,active source or test module
rl/evaluation/gates.py,.py,13272,KEEP,active source or test module
rl/evaluation/manifest.py,.py,9018,KEEP,active source or test module
rl/evaluation/matched_seed.py,.py,2017,KEEP,active source or test module
rl/evaluation/models.py,.py,4722,KEEP,active source or test module
rl/evaluation/opponent_resolution.py,.py,4615,KEEP,active source or test module
rl/evaluation/orchestrator.py,.py,9681,KEEP,active source or test module
rl/evaluation/policy_loader.py,.py,2072,KEEP,active source or test module
rl/evaluation/preflight.py,.py,4365,KEEP,active source or test module
rl/evaluation/progress.py,.py,2741,KEEP,active source or test module
rl/evaluation/router_ablation.py,.py,62380,KEEP,active source or test module
rl/evaluation/types.py,.py,800,KEEP,active source or test module
rl/evaluation/_obs.py,.py,5227,KEEP,active source or test module
rl/evaluation/__init__.py,.py,65,KEEP,active source or test module
rl/evaluation/probes/counterfactual.py,.py,3802,KEEP,active source or test module
rl/evaluation/probes/obstacle_gradient.py,.py,2510,KEEP,active source or test module
rl/evaluation/probes/obstacle_weights.py,.py,1305,KEEP,active source or test module
rl/evaluation/probes/results.py,.py,7985,KEEP,active source or test module
rl/evaluation/probes/runtime.py,.py,807,KEEP,active source or test module
rl/evaluation/probes/__init__.py,.py,453,KEEP,active source or test module
rl/presets/compatibility.py,.py,1681,KEEP,active source or test module
rl/presets/hypothesis.py,.py,2630,KEEP,active source or test module
rl/presets/models.py,.py,3469,KEEP,active source or test module
rl/presets/other.py,.py,4983,KEEP,active source or test module
rl/presets/plan_faithful.py,.py,10258,KEEP,active source or test module
rl/presets/registry.py,.py,10285,KEEP,active source or test module
rl/presets/serialization.py,.py,4310,KEEP,active source or test module
rl/presets/validation.py,.py,7256,KEEP,active source or test module
rl/presets/_registry_source.py,.py,39457,KEEP,active source or test module
rl/presets/__init__.py,.py,44935,KEEP,active source or test module
rl/presets/families/repertoire.py,.py,715,KEEP,active source or test module
rl/presets/families/router.py,.py,1139,KEEP,active source or test module
rl/presets/families/v6i8.py,.py,1061,KEEP,active source or test module
rl/presets/families/v6i9.py,.py,1708,KEEP,active source or test module
rl/presets/families/__init__.py,.py,457,KEEP,active source or test module
rl/presets/families/plan_faithful/base.py,.py,6172,KEEP,active source or test module
rl/presets/families/plan_faithful/early.py,.py,9299,KEEP,active source or test module
rl/presets/families/plan_faithful/v3i_consequence.py,.py,16570,KEEP,active source or test module
rl/presets/families/plan_faithful/v3i_event_router.py,.py,5600,KEEP,active source or test module
rl/presets/families/plan_faithful/v3i_specialization.py,.py,15839,KEEP,active source or test module
rl/presets/families/plan_faithful/v3_router.py,.py,17114,KEEP,active source or test module
rl/presets/families/plan_faithful/v4_proof.py,.py,12478,KEEP,active source or test module
rl/presets/families/plan_faithful/v5_repertoire.py,.py,47543,KEEP,active source or test module
rl/presets/families/plan_faithful/v6_router_adapters.py,.py,17391,KEEP,active source or test module
rl/presets/families/plan_faithful/__init__.py,.py,10411,KEEP,active source or test module
rl/training/arguments.py,.py,25052,KEEP,active source or test module
rl/training/banner.py,.py,25486,KEEP,active source or test module
rl/training/cli.py,.py,2058,KEEP,active source or test module
rl/training/config_validation.py,.py,13010,KEEP,active source or test module
rl/training/env_factory.py,.py,7802,KEEP,active source or test module
rl/training/errors.py,.py,1516,KEEP,active source or test module
rl/training/factories.py,.py,1465,KEEP,active source or test module
rl/training/initialization.py,.py,3666,KEEP,active source or test module
rl/training/lifecycle.py,.py,6503,KEEP,active source or test module
rl/training/orchestrator.py,.py,7954,KEEP,active source or test module
rl/training/overrides.py,.py,22151,KEEP,active source or test module
rl/training/resolved_config.py,.py,6171,KEEP,active source or test module
rl/training/run_artifacts.py,.py,10578,KEEP,active source or test module
rl/training/run_context.py,.py,1318,KEEP,active source or test module
rl/training/__init__.py,.py,372,KEEP,active source or test module
scripts/analyze_run.py,.py,1273,UNKNOWN,Python file outside standard package directories
scripts/check_episodes.py,.py,417,UNKNOWN,Python file outside standard package directories
scripts/check_metrics.py,.py,1347,UNKNOWN,Python file outside standard package directories
scripts/run_deploy_comm_ablations.ps1,.ps1,3211,UNKNOWN,shell script — requires Stage 10 classification
scripts/scan_runs.py,.py,1223,UNKNOWN,Python file outside standard package directories
tests/preset_snapshots.json,.json,6012805,UNKNOWN,JSON file — requires further classification
tests/test_actor_pathway_diagnostics.py,.py,2227,KEEP,active source or test module
tests/test_actor_z_pathway.py,.py,2572,KEEP,active source or test module
tests/test_analyze_latent.py,.py,12006,KEEP,active source or test module
tests/test_audit_regressions.py,.py,19516,KEEP,active source or test module
