episode_id,run_id,run_pid,timesteps,policy_update,rollout_step,latent_z,curriculum_phase,mode,map_set,map_layout,map_vertical_mirror,opponent,opponent_id,success,blue_score,red_score,win_margin,decision_steps,zone_coverage,collision_free_episode,collision_events_per_episode,obstacle_collision_events_per_episode,near_misses_per_episode,blue_route_upper_crossings,blue_route_lower_crossings,red_route_upper_crossings,red_route_lower_crossings,blue_attack_upper_crossings,blue_attack_lower_crossings,blue_return_upper_crossings,blue_return_lower_crossings,blue_intercept_upper_crossings,blue_intercept_lower_crossings,red_attack_upper_crossings,red_attack_lower_crossings,red_return_upper_crossings,red_return_lower_crossings,red_intercept_upper_crossings,red_intercept_lower_crossings,time_to_first_score,mean_inter_robot_dist,reward_terminal,reward_offense,reward_pbrs,reward_team,reward_sparse,reward_sparse_points,reward_failure,reward_total
291,40536-1783161550015348100,40536,1109148,75,39,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,2,1,118,0.7599999904632568,1,0,7,23,2,9,1,8,1,1,0,3,1,3,0,1,1,1,0,4,49.0,6.170546192233846,1.0,0.5,-0.009980201721191406,0.0,1.0,100.0,0.0,0.5541676878929138
292,40536-1783161550015348100,40536,1109188,75,49,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,102,0.8799999952316284,1,0,3,8,3,8,6,3,2,2,1,2,0,3,1,0,1,0,3,3,36.0,7.7653766706878065,1.0,0.5,-0.01151449978351593,0.0,1.0,100.0,0.0,0.5541012287139893
293,40536-1783161550015348100,40536,1109532,75,135,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,98,0.7599999904632568,0,1,2,28,4,6,7,3,2,3,1,2,0,0,2,1,0,0,4,1,37.0,5.973155118981186,1.0,0.5,-0.006279841065406799,0.0,1.0,100.0,-0.20000000298023224,0.5187349915504456
294,40536-1783161550015348100,40536,1109632,75,160,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,130,0.7999999523162842,1,0,6,44,3,10,4,7,2,3,1,2,0,3,0,1,1,1,2,4,33.0,5.647111628605769,1.0,0.5,0.00760398805141449,0.0,1.0,100.0,0.0,0.5549287796020508
295,40536-1783161550015348100,40536,1109784,75,198,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,149,0.8399999737739563,0,1,10,25,5,11,3,16,3,3,0,3,0,2,0,5,1,0,2,8,76.0,6.643097947907928,1.0,0.5,-0.005482226610183716,0.0,1.0,100.0,-0.20000000298023224,0.5187714099884033
296,40536-1783161550015348100,40536,1109944,75,238,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,2,1,199,0.7199999690055847,0,1,2,67,7,19,1,13,4,6,0,3,2,3,0,5,1,1,0,5,32.0,6.061706849678078,1.0,0.5,0.003515899181365967,0.0,1.0,100.0,0.0,0.5547518730163574
297,40536-1783161550015348100,40536,1110320,76,76,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,172,0.7599999904632568,1,0,4,58,4,11,0,15,3,3,0,3,1,1,0,4,0,1,0,7,51.0,6.022793082303779,1.0,0.5,-0.005288943648338318,0.0,1.0,100.0,0.0,0.5543707609176636
298,40536-1783161550015348100,40536,1110372,76,89,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,107,0.6800000071525574,0,1,9,44,6,7,2,5,4,1,0,3,0,2,1,0,0,1,1,3,39.0,5.2294967508761685,1.0,0.5,0.00249636173248291,0.0,1.0,100.0,0.0,0.5547077655792236
299,40536-1783161550015348100,40536,1110728,76,178,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,236,0.7199999690055847,0,1,24,72,5,23,1,9,3,9,0,3,0,2,1,0,0,1,0,5,163.0,5.4988558494438555,1.0,0.5,0.008842945098876953,0.0,1.0,100.0,0.0,0.5549823045730591
300,40536-1783161550015348100,40536,1110728,76,178,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,102,0.8399999737739563,1,0,4,39,2,8,2,11,2,1,0,3,0,2,1,1,0,1,0,7,43.0,5.0323342715992645,1.0,0.5,-0.005221068859100342,0.0,1.0,100.0,-0.20000000298023224,0.5187833309173584
301,40536-1783161550015348100,40536,1110876,76,215,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,126,0.8799999952316284,0,2,3,43,1,9,0,12,1,4,0,3,0,0,0,2,0,0,0,5,43.0,5.95490228562128,1.0,0.5,0.003659456968307495,0.0,1.0,100.0,0.0,0.5547580718994141
302,40536-1783161550015348100,40536,1110940,76,231,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,352,0.7999999523162842,0,3,10,117,2,40,0,20,2,19,0,3,0,0,0,5,0,0,0,10,110.0,5.64018457586115,1.0,0.5,-0.009680300951004028,0.0,1.0,100.0,0.0,0.5541806221008301
303,40536-1783161550015348100,40536,1111212,77,43,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,121,0.6399999856948853,1,0,4,29,2,8,2,10,1,4,0,3,0,0,1,1,0,0,1,9,33.0,5.4934672205901345,1.0,0.5,-0.008054569363594055,0.0,1.0,100.0,0.0,0.5542510747909546
304,40536-1783161550015348100,40536,1111248,77,52,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,130,0.7999999523162842,1,0,3,43,5,11,0,10,3,3,0,3,0,2,0,2,0,1,0,6,71.0,5.552802922175481,1.0,0.5,-0.007192656397819519,0.0,1.0,100.0,0.0,0.554288387298584
305,40536-1783161550015348100,40536,1111332,77,73,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,98,0.7199999690055847,1,0,6,33,3,7,2,10,2,3,0,3,0,0,1,0,0,0,1,6,35.0,6.016301369180485,1.0,0.5,-0.00854465365409851,0.0,1.0,100.0,0.0,0.5542298555374146
306,40536-1783161550015348100,40536,1111428,77,97,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,138,0.7199999690055847,0,3,11,63,5,11,0,16,4,4,0,3,0,0,0,4,0,0,0,10,33.0,6.208015331323596,1.0,0.5,-0.008138269186019897,0.0,1.0,100.0,-0.20000000298023224,0.5186501145362854
307,40536-1783161550015348100,40536,1111736,77,174,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,122,0.6800000071525574,1,0,3,33,5,13,2,11,3,2,0,3,0,6,0,4,1,1,0,5,39.0,6.371605544793801,1.0,0.5,-0.0042458176612854,0.0,1.0,100.0,0.0,0.5544159412384033
308,40536-1783161550015348100,40536,1111744,77,176,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,103,0.7999999523162842,1,0,5,22,6,6,2,7,3,1,0,3,1,2,0,1,1,0,1,5,36.0,6.361901144379551,1.0,0.5,-0.006100893020629883,0.0,1.0,100.0,0.0,0.5543356537818909
309,40536-1783161550015348100,40536,1111824,77,196,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,2,1,153,0.6800000071525574,1,0,9,42,3,11,4,8,2,2,0,4,0,3,3,1,0,2,1,3,34.0,5.997522291794322,1.0,0.5,-0.007709607481956482,0.0,1.0,100.0,-0.20000000298023224,0.5186696648597717
310,40536-1783161550015348100,40536,1111972,77,233,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,136,0.5999999642372131,0,1,3,53,2,14,0,13,1,5,0,3,0,2,0,2,0,1,0,8,69.0,5.20753075094784,1.0,0.5,0.0013267099857330322,0.0,1.0,100.0,0.0,0.5546571612358093
311,40536-1783161550015348100,40536,1112112,78,12,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,94,0.7199999690055847,0,1,8,8,4,4,2,6,3,1,0,3,0,0,1,1,0,0,1,3,41.0,6.95534499148105,1.0,0.5,0.0009033828973770142,0.0,1.0,100.0,0.0,0.5546388626098633
312,40536-1783161550015348100,40536,1112192,78,32,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,112,0.6800000071525574,0,1,1,24,3,9,2,8,1,3,0,3,1,1,1,0,0,1,0,6,32.0,6.250724792480469,1.0,0.5,-0.008201763033866882,0.0,1.0,100.0,0.0,0.5542447566986084
313,40536-1783161550015348100,40536,1112296,78,58,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,118,0.8799999952316284,0,2,7,27,5,7,2,9,2,1,1,2,1,3,0,2,0,2,2,4,57.0,6.405155505164195,1.0,0.5,-0.014358192682266235,0.014999999664723873,1.0,100.0,-0.20000000298023224,0.5190510749816895
314,40536-1783161550015348100,40536,1112348,78,71,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,94,0.5999999642372131,1,0,7,32,3,7,8,4,3,2,0,3,0,0,1,0,0,0,5,4,33.0,6.398596580992353,1.0,0.5,-0.008901938796043396,0.0,1.0,100.0,0.0,0.554214358329773
315,40536-1783161550015348100,40536,1112592,78,132,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,120,0.6800000071525574,1,0,2,35,2,12,1,13,2,5,0,3,0,0,1,2,0,0,0,9,34.0,5.593583170572916,1.0,0.5,-0.003423556685447693,0.0,1.0,100.0,0.0,0.554451584815979
316,40536-1783161550015348100,40536,1112724,78,165,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,107,0.6399999856948853,1,0,1,52,1,11,1,9,1,5,0,3,0,0,0,1,0,0,1,6,33.0,4.637960558739778,1.0,0.5,-0.01134604960680008,0.0,1.0,100.0,0.0,0.5541085004806519
317,40536-1783161550015348100,40536,1112984,78,230,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,98,0.7199999690055847,1,0,3,28,2,8,3,9,2,3,0,3,0,0,1,1,0,0,1,6,35.0,6.49263841278699,1.0,0.5,-0.005843445658683777,0.0,1.0,100.0,-0.20000000298023224,0.5187548995018005
318,40536-1783161550015348100,40536,1113112,79,6,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,230,0.8399999737739563,1,0,14,54,4,17,2,20,4,7,0,3,0,0,1,6,0,0,0,11,32.0,6.503198772927989,1.0,0.5,0.00535939633846283,0.0,1.0,100.0,0.0,0.5548316240310669
319,40536-1783161550015348100,40536,1113212,79,31,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,216,0.7599999904632568,1,0,15,43,9,17,5,4,5,6,1,2,0,3,1,0,1,0,2,3,72.0,6.5231283682364,1.0,0.5,-0.0011893212795257568,0.0,1.0,100.0,-0.20000000298023224,0.5189675092697144
320,40536-1783161550015348100,40536,1113464,79,94,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,185,0.7599999904632568,0,1,11,82,2,16,0,11,2,7,0,3,0,0,0,1,0,0,0,7,85.0,5.687135108741554,1.0,0.5,0.008299261331558228,0.0,1.0,100.0,0.0,0.5549587607383728
321,40536-1783161550015348100,40536,1113500,79,103,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,97,0.5999999642372131,0,1,12,38,0,12,1,8,0,6,0,3,0,0,0,0,0,0,1,6,41.0,4.857101912350998,1.0,0.5,-0.008164077997207642,0.0,1.0,100.0,0.0,0.5542463064193726
322,40536-1783161550015348100,40536,1113688,79,150,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,119,0.6800000071525574,0,2,0,49,7,7,5,6,4,1,0,3,1,1,2,0,1,0,0,6,43.0,5.495290034959297,1.0,0.5,-0.004581868648529053,0.0,1.0,100.0,0.0,0.5544013977050781
323,40536-1783161550015348100,40536,1114084,79,249,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,99,0.5999999642372131,0,1,4,24,5,6,4,9,3,1,1,2,0,2,0,2,0,1,3,4,38.0,6.230026707504734,1.0,0.5,-0.002011239528656006,0.0,1.0,100.0,0.0,0.5545127391815186
324,40536-1783161550015348100,40536,1114136,80,6,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,1,2,159,0.7599999904632568,0,1,0,50,11,4,6,5,5,1,2,1,1,1,1,1,0,1,5,3,35.0,6.2227053852201255,1.0,0.5,-0.0014318525791168213,0.0,1.0,100.0,0.0,0.5545377731323242
325,40536-1783161550015348100,40536,1114172,80,15,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,297,0.8399999737739563,0,1,14,78,9,25,4,18,5,12,1,2,0,0,0,7,0,0,3,7,110.0,6.29521615898569,1.0,0.5,-0.0007596760988235474,0.0,1.0,100.0,-0.20000000298023224,0.5189870595932007
326,40536-1783161550015348100,40536,1114556,80,111,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,96,0.6399999856948853,0,1,12,29,1,11,0,8,1,5,0,3,0,0,0,0,0,0,0,7,38.0,5.957935333251953,1.0,0.5,-0.007887259125709534,0.0,1.0,100.0,0.0,0.5542583465576172
327,40536-1783161550015348100,40536,1114672,80,140,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,1,2,134,0.5199999809265137,1,0,10,26,4,7,4,12,3,3,1,2,0,0,1,3,1,0,2,8,35.0,6.873958758453824,1.0,0.5,0.006691768765449524,0.0,1.0,100.0,-0.20000000298023224,0.5193272829055786
328,40536-1783161550015348100,40536,1114876,80,191,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,198,0.7999999523162842,0,2,2,32,8,11,10,6,5,5,1,2,0,0,3,1,0,0,5,4,38.0,6.726973716658775,1.0,0.5,-0.009159252047538757,0.0,1.0,100.0,0.0,0.5542032122612
329,40536-1783161550015348100,40536,1114896,80,196,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,358,0.8399999737739563,0,1,8,90,8,30,1,18,8,11,0,3,0,0,0,5,0,0,1,10,94.0,6.487331965782123,1.0,0.5,-0.006835117936134338,0.0,1.0,100.0,0.0,0.5543038845062256
330,40536-1783161550015348100,40536,1115060,80,237,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,97,0.7199999690055847,1,0,7,27,2,7,3,5,2,2,0,3,0,1,1,0,0,1,2,4,34.0,6.682439745086985,1.0,0.5,-0.00500643253326416,0.0,1.0,100.0,0.0,0.5543830394744873
331,40536-1783161550015348100,40536,1115152,81,4,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,149,0.7599999904632568,1,0,7,28,1,15,6,6,0,5,0,3,1,3,3,0,1,0,0,6,31.0,6.8759872129299495,1.0,0.5,-0.0015685409307479858,0.0,1.0,100.0,-0.20000000298023224,0.5189501643180847
332,40536-1783161550015348100,40536,1115260,81,31,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,96,0.6399999856948853,1,0,7,34,2,7,2,14,2,3,0,3,0,0,1,2,0,0,1,8,34.0,5.390556971232097,1.0,0.5,-0.00011795759201049805,0.0,1.0,100.0,0.0,0.5545946359634399
333,40536-1783161550015348100,40536,1115340,81,51,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,111,0.7199999690055847,1,0,4,12,5,8,0,8,4,3,0,3,0,0,0,1,0,0,0,6,60.0,7.168603845544763,1.0,0.5,-0.009333491325378418,0.0,1.0,100.0,0.0,0.5541956424713135
334,40536-1783161550015348100,40536,1115436,81,75,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,94,0.7599999904632568,0,1,8,53,2,8,0,10,2,3,0,3,0,0,0,0,0,0,0,8,35.0,4.9521003885472075,1.0,0.5,-0.0072160810232162476,0.0,1.0,100.0,-0.20000000298023224,0.5186921954154968
335,40536-1783161550015348100,40536,1115648,81,128,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,97,0.6800000071525574,1,0,3,29,2,8,4,8,2,3,0,3,0,0,2,0,0,0,1,7,43.0,5.558910881121134,1.0,0.5,-0.01039905846118927,0.0,1.0,100.0,0.0,0.5541495680809021
336,40536-1783161550015348100,40536,1115776,81,160,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,109,0.47999998927116394,1,0,3,35,0,11,1,13,0,4,0,3,0,2,0,3,1,0,0,7,44.0,5.138155036016342,1.0,0.5,-0.008311152458190918,0.0,1.0,100.0,0.0,0.5542399883270264
337,40536-1783161550015348100,40536,1115928,81,198,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,2,1,123,0.7599999904632568,0,1,7,32,2,10,4,9,1,2,1,2,0,4,0,3,1,1,2,3,49.0,6.3887845171176325,1.0,0.5,-0.009757384657859802,0.0,1.0,100.0,-0.20000000298023224,0.5185760855674744
338,40536-1783161550015348100,40536,1116208,82,12,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,140,0.7599999904632568,1,0,7,46,6,10,3,7,4,2,0,3,0,2,1,0,1,0,0,7,32.0,5.418963623046875,1.0,1.0,0.002767026424407959,0.0,2.0,200.0,-0.20000000298023224,0.7398613095283508
339,40536-1783161550015348100,40536,1116344,82,46,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,298,0.8399999737739563,0,3,11,95,15,15,7,6,8,7,0,3,0,0,3,0,0,0,1,3,72.0,5.9954330137111995,1.0,0.5,-0.0066760629415512085,0.0,1.0,100.0,0.0,0.5543107390403748
340,40536-1783161550015348100,40536,1116616,82,114,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,210,0.8399999737739563,0,1,8,41,6,12,3,11,5,4,0,3,0,0,1,1,0,0,1,6,33.0,6.368582007998512,1.0,0.5,-0.007939174771308899,0.0,1.0,100.0,0.0,0.5542560815811157
341,40536-1783161550015348100,40536,1116776,82,154,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,142,0.7599999904632568,1,0,7,32,2,14,0,13,2,6,0,3,0,0,0,2,0,0,0,7,74.0,5.634105843557438,1.0,0.5,-0.008889302611351013,0.0,1.0,100.0,0.0,0.5542149543762207
342,40536-1783161550015348100,40536,1116776,82,154,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,108,0.7599999904632568,0,1,1,41,4,8,4,5,1,3,1,2,1,1,0,1,0,1,3,2,34.0,5.8978220621744795,1.0,0.5,-0.007546901702880859,0.0,1.0,100.0,-0.20000000298023224,0.5186771154403687
343,40536-1783161550015348100,40536,1116800,82,160,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,218,0.6800000071525574,0,3,8,67,3,21,0,15,3,9,0,3,0,0,0,3,0,0,0,8,102.0,6.017991372204702,1.0,0.5,-0.007171913981437683,0.0,1.0,100.0,-0.20000000298023224,0.5186941623687744
344,40536-1783161550015348100,40536,1116996,82,209,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,95,0.5999999642372131,1,0,3,34,3,8,2,9,1,2,0,3,2,2,0,2,2,0,0,6,35.0,6.869332082648026,1.0,0.5,-0.00515863299369812,0.0,1.0,100.0,0.0,0.554376482963562
345,40536-1783161550015348100,40536,1117140,82,245,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,91,0.6399999856948853,1,0,2,25,3,5,2,4,3,1,0,3,0,0,1,0,0,0,1,3,36.0,6.227436442951579,1.0,0.5,-0.009553879499435425,0.0,1.0,100.0,0.0,0.5541861653327942
346,40536-1783161550015348100,40536,1117152,82,248,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,0,3,94,0.6800000071525574,1,0,4,27,5,6,2,2,4,2,0,3,0,0,0,0,0,0,2,2,34.0,6.233444538522274,1.0,0.5,-0.0028020143508911133,0.0,1.0,100.0,0.0,0.5544784069061279
347,40536-1783161550015348100,40536,1117328,83,36,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,1,2,132,0.7599999904632568,0,1,2,56,1,16,1,13,1,6,0,3,0,2,0,3,1,0,0,7,32.0,5.451214877041903,1.0,0.5,-0.015365228056907654,0.02499999850988388,1.0,100.0,0.0,0.5550165772438049
348,40536-1783161550015348100,40536,1117588,83,101,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,112,0.7599999904632568,1,0,3,29,1,13,2,4,1,6,0,3,0,0,0,0,0,0,2,4,65.0,6.377382550920759,1.0,0.5,-0.004360988736152649,0.0,1.0,100.0,0.0,0.5544109344482422
349,40536-1783161550015348100,40536,1117604,83,105,2,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,152,0.7199999690055847,1,0,13,36,10,8,1,6,6,3,1,2,0,0,0,1,0,0,1,4,79.0,6.339290016575863,1.0,0.5,0.00024978816509246826,0.0,1.0,100.0,0.0,0.5546104907989502
350,40536-1783161550015348100,40536,1117760,83,144,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,2,1,108,0.7599999904632568,1,0,3,26,4,7,7,7,1,1,1,2,2,2,2,1,1,1,4,5,39.0,7.090193571867766,1.0,0.5,0.006814688444137573,0.0,1.0,100.0,0.0,0.5548945665359497
351,40536-1783161550015348100,40536,1117940,83,189,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,197,0.7199999690055847,1,0,7,54,7,13,0,14,4,4,0,3,0,2,0,2,0,1,0,9,104.0,6.2168278573128175,1.0,0.5,-0.007897526025772095,0.0,1.0,100.0,0.0,0.554257869720459
352,40536-1783161550015348100,40536,1118100,83,229,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,0,3,124,0.6399999856948853,1,0,4,22,9,7,1,11,5,3,0,3,0,0,0,2,0,0,1,8,64.0,6.784354917464718,1.0,0.5,-0.0027175992727279663,0.0,1.0,100.0,0.0,0.554482102394104
353,40536-1783161550015348100,40536,1118300,84,23,0,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,135,0.4399999976158142,0,1,5,51,0,16,0,12,0,8,0,3,0,0,0,1,0,0,0,8,69.0,5.3946546766493055,1.0,0.5,-0.003907307982444763,0.0,1.0,100.0,0.0,0.5544306039810181
354,40536-1783161550015348100,40536,1118492,84,71,1,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP10,9,1,3,1,2,226,0.7999999523162842,0,1,9,61,7,24,1,16,3,11,0,3,1,1,0,3,1,0,0,9,42.0,6.197791175504701,1.0,0.5,-0.008981689810752869,0.0,1.0,100.0,-0.20000000298023224,0.5186115503311157
355,40536-1783161550015348100,40536,1118736,84,132,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,109,0.6800000071525574,1,0,12,16,12,2,4,5,2,1,2,1,6,0,0,1,2,0,2,3,38.0,6.433892206314507,1.0,0.5,-0.014200150966644287,0.014999999664723873,1.0,100.0,0.0,0.5546343326568604
356,40536-1783161550015348100,40536,1118812,84,151,0,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP10,9,1,3,0,3,178,0.7199999690055847,1,0,7,26,9,6,10,1,5,3,3,0,0,0,1,0,0,0,7,0,111.0,6.383473599894663,1.0,0.5,0.008005589246749878,0.0,1.0,100.0,-0.20000000298023224,0.5193873047828674
357,40536-1783161550015348100,40536,1119008,84,200,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP8,7,1,3,0,3,129,0.6399999856948853,0,1,9,30,2,10,1,13,2,4,0,3,0,0,1,2,0,0,0,9,74.0,5.975161530250727,1.0,0.5,-0.006225213408470154,0.0,1.0,100.0,-0.20000000298023224,0.5187374949455261
358,40536-1783161550015348100,40536,1119236,85,1,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,106,0.7199999690055847,1,0,1,27,5,7,2,12,2,4,1,2,0,0,0,2,0,0,2,8,35.0,6.008275445902123,1.0,0.5,-0.010288968682289124,0.0,1.0,100.0,0.0,0.5541542768478394
359,40536-1783161550015348100,40536,1119336,85,26,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,1,2,150,0.6399999856948853,0,1,3,41,3,15,5,11,2,5,0,3,1,1,2,2,0,1,0,6,36.0,6.060275065104166,1.0,0.5,-0.004340827465057373,0.0,1.0,100.0,-0.20000000298023224,0.5188235640525818
360,40536-1783161550015348100,40536,1119512,85,70,1,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP9,8,1,3,0,3,393,0.8399999737739563,0,4,11,119,9,34,0,22,6,16,0,3,0,0,0,7,0,0,0,8,43.0,5.982884064885496,1.0,1.0,0.008550405502319336,0.0,2.0,200.0,0.0,0.761818528175354
361,40536-1783161550015348100,40536,1119620,85,97,2,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,96,0.6800000071525574,1,0,2,9,3,4,4,7,2,0,0,3,1,1,1,3,1,0,2,3,36.0,7.49875005086263,1.0,0.5,-0.020425543189048767,0.014999999664723873,1.0,100.0,0.0,0.5543649196624756
362,40536-1783161550015348100,40536,1119676,85,111,3,OP3,OPPONENT_POOL,train,map_b_split_lane,0,SCRIPTED:OP9,8,1,3,0,3,85,0.5999999642372131,0,1,2,29,1,9,2,12,1,4,0,3,0,0,1,1,0,0,0,10,32.0,4.66508358226103,1.0,0.5,-0.00724482536315918,0.0,1.0,100.0,0.0,0.5542861223220825
363,40536-1783161550015348100,40536,1119768,85,134,3,OP3,OPPONENT_POOL,train,map_b_split_lane,1,SCRIPTED:OP8,7,1,3,1,2,190,0.7599999904632568,0,1,6,67,10,10,9,9,5,4,1,2,1,0,4,1,0,1,3,3,37.0,5.883364386307566,1.0,0.5,-0.0077800750732421875,0.0,1.0,100.0,0.0,0.5542628765106201
