split,pole,seed,tick,p_blue,p_red_r4,p_red_r6,p_red_r8,p_red_r10
holdout,B,99900307,62,1,0,0,1,2
holdout,B,99900307,63,1,0,0,1,2
holdout,B,99900307,64,2,0,0,1,2
holdout,B,99900307,65,2,0,0,1,2
holdout,B,99900307,66,1,0,1,1,2
holdout,B,99900307,67,1,0,1,1,2
holdout,B,99900307,68,1,1,1,1,2
holdout,B,99900307,69,1,1,1,2,2
holdout,B,99900307,70,1,1,1,2,3
holdout,B,99900307,71,1,1,2,2,3
holdout,B,99900307,72,1,1,2,3,3
holdout,B,99900307,73,1,2,3,3,3
holdout,B,99900307,74,1,1,3,3,3
holdout,B,99900307,75,1,2,3,3,3
holdout,B,99900307,76,0,2,2,3,3
holdout,B,99900307,77,0,2,2,3,4
holdout,B,99900307,78,0,2,2,2,4
holdout,B,99900307,79,0,2,2,3,4
holdout,B,99900307,80,0,2,2,3,3
holdout,B,99900307,81,0,2,3,3,3
holdout,B,99900307,82,0,1,3,3,4
holdout,B,99900307,83,0,1,3,3,4
holdout,B,99900307,84,0,1,3,4,4
holdout,B,99900307,85,0,2,3,4,4
holdout,B,99900307,86,0,3,4,4,4
holdout,B,99900307,87,0,2,4,4,4
holdout,B,99900307,88,0,2,4,4,4
holdout,B,99900307,89,0,2,2,4,4
holdout,B,99900307,90,0,2,2,4,4
holdout,B,99900307,91,0,1,2,2,4
holdout,B,99900307,92,0,1,1,2,4
holdout,B,99900307,93,0,1,1,2,3
holdout,B,99900307,94,0,1,1,1,3
holdout,B,99900307,95,1,1,1,2,3
holdout,B,99900307,96,1,1,1,2,2
holdout,B,99900307,97,1,1,2,2,2
holdout,B,99900307,98,1,1,2,2,2
holdout,B,99900307,99,1,2,2,2,2
holdout,B,99900307,100,0,2,2,2,3
holdout,B,99900307,101,0,2,2,2,4
holdout,B,99900307,102,0,2,2,3,4
holdout,B,99900307,103,0,1,3,4,4
holdout,B,99900307,104,0,1,3,4,4
holdout,B,99900307,105,0,1,3,4,4
holdout,B,99900307,106,0,3,4,4,4
holdout,B,99900307,107,0,3,4,4,4
holdout,B,99900307,108,0,4,4,4,4
holdout,B,99900307,109,0,4,4,4,4
holdout,B,99900307,110,0,3,4,4,4
holdout,B,99900307,111,0,3,4,4,4
holdout,B,99900307,112,0,2,3,4,4
holdout,B,99900307,113,0,2,3,4,4
holdout,B,99900307,114,0,1,3,3,4
holdout,B,99900307,115,0,1,2,3,4
holdout,B,99900307,116,0,1,1,3,3
holdout,B,99900307,117,0,0,1,3,3
holdout,B,99900307,118,1,0,0,2,3
holdout,B,99900307,119,0,0,0,2,2
holdout,B,99900307,120,0,0,0,1,3
holdout,B,99900307,121,0,0,1,1,3
holdout,B,99900307,122,0,1,1,2,3
holdout,B,99900307,123,0,1,2,3,4
holdout,B,99900307,124,0,1,2,4,4
holdout,B,99900307,125,0,2,2,4,4
holdout,B,99900307,126,0,2,4,4,4
holdout,B,99900307,127,0,2,4,4,4
holdout,B,99900307,128,0,2,4,4,4
holdout,B,99900307,129,0,1,4,4,4
holdout,B,99900307,130,0,1,4,4,4
holdout,B,99900307,131,0,0,3,4,4
holdout,B,99900307,132,0,0,2,4,4
holdout,B,99900307,133,0,0,2,4,4
holdout,B,99900307,134,0,0,2,4,4
holdout,B,99900307,135,0,0,3,4,4
holdout,B,99900307,136,0,2,4,4,4
holdout,B,99900307,137,0,2,4,4,4
holdout,B,99900307,138,0,2,4,4,4
holdout,B,99900307,139,0,2,4,4,4
holdout,B,99900307,140,0,2,2,4,4
holdout,B,99900307,141,0,2,2,4,4
holdout,B,99900307,142,0,2,2,3,4
holdout,B,99900307,143,0,1,2,3,4
holdout,B,99900307,144,0,1,3,3,3
holdout,B,99900307,145,0,0,3,3,3
holdout,B,99900307,146,1,1,2,3,3
holdout,B,99900307,147,1,1,2,3,3
holdout,B,99900307,148,1,1,1,2,3
holdout,B,99900307,149,0,1,1,2,3
holdout,B,99900307,150,0,1,1,1,3
holdout,B,99900307,151,0,1,1,1,3
holdout,B,99900307,152,0,1,1,2,4
holdout,B,99900307,153,0,1,2,3,4
holdout,B,99900307,154,0,2,3,4,4
holdout,B,99900307,155,0,1,3,4,4
holdout,B,99900307,156,0,2,3,4,4
holdout,B,99900307,157,0,2,3,4,4
holdout,B,99900307,158,0,1,4,4,4
holdout,B,99900307,159,0,1,4,4,4
holdout,B,99900307,160,0,1,4,4,4
holdout,B,99900307,161,0,2,4,4,4
holdout,B,99900307,162,0,3,4,4,4
holdout,B,99900307,163,0,2,4,4,4
holdout,B,99900307,164,0,2,3,4,4
holdout,B,99900307,165,0,2,2,4,4
holdout,B,99900307,166,0,2,2,2,4
holdout,B,99900307,167,0,2,2,2,4
holdout,B,99900307,168,0,2,2,3,3
holdout,B,99900307,169,0,2,2,3,3
holdout,B,99900307,170,1,2,3,3,3
holdout,B,99900307,171,1,2,3,3,3
holdout,B,99900307,172,1,2,3,3,3
holdout,B,99900307,173,1,2,2,3,3
holdout,B,99900307,174,0,1,2,3,3
holdout,B,99900307,175,0,1,2,2,4
holdout,B,99900307,176,0,1,2,2,3
holdout,B,99900307,177,0,1,1,3,3
holdout,B,99900307,178,0,0,2,3,4
holdout,B,99900307,179,0,0,2,3,4
holdout,B,99900307,180,0,0,2,4,4
holdout,B,99900307,181,0,0,3,4,4
holdout,B,99900307,182,0,1,3,4,4
holdout,B,99900307,183,0,3,3,3,4
holdout,B,99900307,184,0,3,3,3,4
holdout,B,99900307,185,0,2,3,3,3
holdout,B,99900307,186,1,2,3,3,3
holdout,B,99900307,187,1,2,2,3,3
holdout,B,99900307,188,1,2,2,3,3
holdout,B,99900307,189,1,2,2,2,3
holdout,B,99900307,190,0,1,2,2,2
holdout,B,99900307,191,0,1,2,2,3
holdout,B,99900307,192,1,0,1,2,3
holdout,B,99900307,193,1,0,1,3,3
holdout,B,99900307,194,1,0,0,2,3
holdout,B,99900307,195,1,0,1,2,3
holdout,B,99900307,196,0,0,1,2,2
holdout,B,99900307,197,1,1,1,2,3
holdout,B,99900307,198,1,1,2,2,3
holdout,B,99900307,199,0,1,2,3,3
holdout,B,99900307,200,0,1,2,3,4
holdout,B,99900307,201,0,1,2,3,4
holdout,B,99900307,202,0,2,2,2,4
holdout,B,99900307,203,0,1,2,2,4
holdout,B,99900307,204,0,1,2,3,3
holdout,B,99900307,205,1,1,2,3,3
holdout,B,99900307,206,1,0,2,3,3
holdout,B,99900307,207,1,1,2,3,3
holdout,B,99900307,208,1,1,1,3,3
holdout,B,99900307,209,1,1,1,3,3
holdout,B,99900307,210,1,1,1,2,3
holdout,B,99900307,211,1,1,2,2,3
holdout,B,99900307,212,1,0,2,2,2
holdout,B,99900307,213,0,1,2,2,2
holdout,B,99900307,214,0,1,1,2,3
holdout,B,99900307,215,0,1,1,2,3
holdout,B,99900307,216,0,1,1,2,3
holdout,B,99900307,217,0,1,1,2,3
holdout,B,99900307,218,0,1,2,2,2
holdout,B,99900307,219,0,1,2,2,2
holdout,B,99900307,220,1,1,2,2,2
holdout,B,99900307,221,2,1,2,2,2
holdout,B,99900307,222,2,1,1,2,2
holdout,B,99900307,223,2,1,1,2,2
holdout,B,99900307,224,2,1,1,1,2
holdout,B,99900307,225,2,1,1,1,2
holdout,B,99900307,226,2,1,1,1,1
holdout,B,99900307,227,3,1,1,1,1
holdout,B,99900307,228,3,1,1,1,2
holdout,B,99900307,229,2,1,1,1,2
holdout,B,99900307,230,2,1,1,2,4
holdout,B,99900307,231,1,1,2,3,4
holdout,B,99900307,232,1,1,2,3,4
holdout,B,99900307,233,1,2,2,4,4
holdout,B,99900307,234,1,1,3,4,4
holdout,B,99900307,235,1,0,4,4,4
holdout,B,99900307,236,2,1,4,4,4
holdout,B,99900307,237,2,1,4,4,4
holdout,B,99900307,238,2,2,4,4,4
holdout,B,99900307,239,1,1,4,4,4
holdout,B,99900308,0,0,3,4,4,4
holdout,B,99900308,1,0,2,4,4,4
holdout,B,99900308,2,0,1,4,4,4
holdout,B,99900308,3,0,1,4,4,4
holdout,B,99900308,4,0,1,1,4,4
holdout,B,99900308,5,0,1,1,4,4
holdout,B,99900308,6,0,0,1,4,4
holdout,B,99900308,7,0,0,1,4,4
holdout,B,99900308,8,0,0,0,4,4
holdout,B,99900308,9,0,0,1,2,4
holdout,B,99900308,10,0,0,1,1,4
holdout,B,99900308,11,0,1,1,1,3
holdout,B,99900308,12,0,1,1,2,3
holdout,B,99900308,13,1,1,1,3,3
holdout,B,99900308,14,1,1,2,3,3
holdout,B,99900308,15,1,1,3,3,3
holdout,B,99900308,16,1,2,3,3,3
holdout,B,99900308,17,1,3,3,3,3
holdout,B,99900308,18,1,3,3,3,3
holdout,B,99900308,19,1,1,3,3,3
holdout,B,99900308,20,1,1,3,3,3
holdout,B,99900308,21,1,1,2,3,3
holdout,B,99900308,22,1,1,2,3,3
holdout,B,99900308,23,1,2,2,2,3
holdout,B,99900308,24,1,2,2,2,3
holdout,B,99900308,25,2,1,2,2,2
holdout,B,99900308,26,2,1,2,2,2
holdout,B,99900308,27,2,1,2,2,3
holdout,B,99900308,28,2,1,2,2,3
holdout,B,99900308,29,2,1,2,2,4
holdout,B,99900308,30,2,0,2,3,4
holdout,B,99900308,31,2,0,1,4,4
holdout,B,99900308,32,3,0,2,4,4
holdout,B,99900308,33,2,0,2,4,4
holdout,B,99900308,34,2,0,2,4,4
holdout,B,99900308,35,2,2,3,4,4
holdout,B,99900308,36,2,2,4,4,4
holdout,B,99900308,37,2,3,4,4,4
holdout,B,99900308,38,2,4,4,4,4
holdout,B,99900308,39,3,4,4,4,4
holdout,B,99900308,40,4,4,4,4,4
holdout,B,99900308,41,4,4,4,4,4
holdout,B,99900308,42,4,4,4,4,4
holdout,B,99900308,43,0,4,4,4,4
holdout,B,99900308,44,0,4,4,4,4
holdout,B,99900308,45,0,3,4,4,4
holdout,B,99900308,46,0,4,4,4,4
holdout,B,99900308,47,0,4,4,4,4
holdout,B,99900308,48,0,4,4,4,4
holdout,B,99900308,49,0,4,4,4,4
holdout,B,99900308,50,0,4,4,4,4
holdout,B,99900308,51,0,3,4,4,4
holdout,B,99900308,52,0,3,4,4,4
holdout,B,99900308,53,0,3,4,4,4
holdout,B,99900308,54,0,2,4,4,4
holdout,B,99900308,55,0,2,4,4,4
holdout,B,99900308,56,0,2,4,4,4
holdout,B,99900308,57,0,1,4,4,4
holdout,B,99900308,58,0,1,3,4,4
holdout,B,99900308,59,1,0,1,1,2
holdout,B,99900308,60,1,0,1,1,2
holdout,B,99900308,61,0,1,1,1,3
holdout,B,99900308,62,0,1,1,1,4
holdout,B,99900308,63,0,1,1,3,4
holdout,B,99900308,64,0,1,1,4,4
holdout,B,99900308,65,0,1,3,4,4
holdout,B,99900308,66,0,1,4,4,4
holdout,B,99900308,67,0,3,4,4,4
holdout,B,99900308,68,0,3,4,4,4
holdout,B,99900308,69,0,3,4,4,4
holdout,B,99900308,70,0,3,4,4,4
holdout,B,99900308,71,0,3,4,4,4
holdout,B,99900308,72,0,3,4,4,4
holdout,B,99900308,73,0,3,3,4,4
holdout,B,99900308,74,0,2,3,4,4
holdout,B,99900308,75,0,2,3,4,4
holdout,B,99900308,76,0,2,2,4,4
holdout,B,99900308,77,0,2,2,4,4
holdout,B,99900308,78,0,2,2,3,4
holdout,B,99900308,79,0,2,2,2,4
holdout,B,99900308,80,0,2,2,3,4
holdout,B,99900308,81,0,1,2,3,3
holdout,B,99900308,82,0,1,3,3,3
holdout,B,99900308,83,1,1,2,3,3
holdout,B,99900308,84,1,2,2,3,3
holdout,B,99900308,85,1,2,2,2,3
holdout,B,99900308,86,1,2,2,2,3
holdout,B,99900308,87,1,2,2,2,2
holdout,B,99900308,88,1,2,2,2,2
holdout,B,99900308,89,1,2,2,2,2
holdout,B,99900308,90,2,2,2,2,2
holdout,B,99900308,91,2,1,2,2,2
holdout,B,99900308,92,2,1,2,2,2
holdout,B,99900308,93,1,1,2,2,2
holdout,B,99900308,94,1,1,2,2,3
holdout,B,99900308,95,1,2,2,2,3
holdout,B,99900308,96,1,2,2,3,3
holdout,B,99900308,97,1,0,2,3,3
holdout,B,99900308,98,1,0,2,3,3
holdout,B,99900308,99,1,0,3,3,3
holdout,B,99900308,100,1,1,3,3,3
holdout,B,99900308,101,1,3,3,3,3
holdout,B,99900308,102,1,3,3,3,3
holdout,B,99900308,103,1,3,3,3,3
holdout,B,99900308,104,0,3,3,3,3
holdout,B,99900308,105,0,3,3,3,3
holdout,B,99900308,106,0,3,3,3,4
holdout,B,99900308,107,0,2,3,3,4
holdout,B,99900308,108,0,1,3,4,4
holdout,B,99900308,109,0,1,3,4,4
holdout,B,99900308,110,0,1,4,4,4
holdout,B,99900308,111,0,3,4,4,4
holdout,B,99900308,112,0,4,4,4,4
holdout,B,99900308,113,0,4,4,4,4
holdout,B,99900308,114,0,4,4,4,4
holdout,B,99900308,115,0,4,4,4,4
holdout,B,99900308,116,0,4,4,4,4
holdout,B,99900308,117,0,4,4,4,4
holdout,B,99900308,118,0,4,4,4,4
holdout,B,99900308,119,0,4,4,4,4
holdout,B,99900308,120,0,4,4,4,4
holdout,B,99900308,121,0,4,4,4,4
holdout,B,99900308,122,0,3,4,4,4
holdout,B,99900308,123,0,1,4,4,4
holdout,B,99900308,124,0,1,3,4,4
holdout,B,99900308,125,0,1,2,4,4
holdout,B,99900308,126,0,1,2,3,4
holdout,B,99900308,127,0,1,3,3,4
holdout,B,99900308,128,0,2,3,3,3
holdout,B,99900308,129,0,3,3,3,3
holdout,B,99900308,130,1,3,3,3,3
holdout,B,99900308,131,1,3,3,3,3
holdout,B,99900308,132,1,3,3,3,3
holdout,B,99900308,133,1,2,3,3,3
holdout,B,99900308,134,1,2,3,3,3
holdout,B,99900308,135,0,1,2,3,3
holdout,B,99900308,136,0,0,2,3,4
holdout,B,99900308,137,0,0,2,2,4
holdout,B,99900308,138,0,0,0,3,4
holdout,B,99900308,139,0,0,0,3,3
holdout,B,99900308,140,0,0,1,1,3
holdout,B,99900308,141,1,0,1,1,3
holdout,B,99900308,142,0,1,1,1,2
holdout,B,99900308,143,0,1,1,1,2
holdout,B,99900308,144,0,1,1,2,3
holdout,B,99900308,145,0,1,1,2,3
holdout,B,99900308,146,0,1,2,3,4
holdout,B,99900308,147,0,1,2,3,4
holdout,B,99900308,148,0,2,3,4,4
holdout,B,99900308,149,0,2,3,4,4
holdout,B,99900308,150,0,1,4,4,4
holdout,B,99900308,151,0,0,3,4,4
holdout,B,99900308,152,0,0,2,4,4
holdout,B,99900308,153,0,0,2,4,4
holdout,B,99900308,154,0,0,0,4,4
holdout,B,99900308,155,0,0,0,3,4
holdout,B,99900308,156,0,0,2,3,4
holdout,B,99900308,157,0,0,2,2,3
holdout,B,99900308,158,1,2,2,2,3
holdout,B,99900308,159,0,2,2,2,2
holdout,B,99900308,160,0,2,2,2,3
holdout,B,99900308,161,1,2,2,2,3
holdout,B,99900308,162,1,2,2,3,3
holdout,B,99900308,163,1,2,2,3,3
holdout,B,99900308,164,1,1,3,3,3
holdout,B,99900308,165,1,1,3,3,3
holdout,B,99900308,166,1,2,2,3,3
holdout,B,99900308,167,1,2,2,3,3
holdout,B,99900308,168,1,2,2,2,3
holdout,B,99900308,169,1,2,2,2,3
holdout,B,99900308,170,1,1,2,2,2
holdout,B,99900308,171,0,1,2,2,2
holdout,B,99900308,172,0,1,2,2,4
holdout,B,99900308,173,0,1,1,2,4
holdout,B,99900308,174,0,1,1,3,4
holdout,B,99900308,175,0,1,1,3,4
holdout,B,99900308,176,0,1,3,3,4
holdout,B,99900308,177,0,2,3,4,4
holdout,B,99900308,178,0,2,3,4,4
holdout,B,99900308,179,0,1,3,4,4
holdout,B,99900308,180,0,1,3,4,4
holdout,B,99900308,181,0,1,3,4,4
holdout,B,99900308,182,0,3,3,3,4
holdout,B,99900308,183,0,3,3,3,4
holdout,B,99900308,184,0,3,3,3,4
holdout,B,99900308,185,0,3,3,3,4
holdout,B,99900308,186,0,3,3,4,4
holdout,B,99900308,187,0,3,3,4,4
holdout,B,99900308,188,0,3,4,4,4
holdout,B,99900308,189,0,2,4,4,4
holdout,B,99900308,190,0,1,4,4,4
holdout,B,99900308,191,0,1,4,4,4
holdout,B,99900308,192,0,1,3,4,4
holdout,B,99900308,193,0,1,2,4,4
holdout,B,99900308,194,0,1,2,4,4
holdout,B,99900308,195,0,1,2,4,4
holdout,B,99900308,196,0,1,3,4,4
holdout,B,99900308,197,0,2,4,4,4
holdout,B,99900308,198,0,3,4,4,4
holdout,B,99900308,199,0,4,4,4,4
holdout,B,99900308,200,0,3,4,4,4
holdout,B,99900308,201,0,3,4,4,4
holdout,B,99900308,202,0,3,3,4,4
holdout,B,99900308,203,0,2,3,4,4
holdout,B,99900308,204,0,2,3,3,4
holdout,B,99900308,205,0,1,2,3,4
holdout,B,99900308,206,0,1,2,3,3
holdout,B,99900308,207,0,1,2,2,3
holdout,B,99900308,208,1,1,1,2,3
holdout,B,99900308,209,1,1,1,2,2
holdout,B,99900308,210,1,0,1,1,2
holdout,B,99900308,211,0,0,1,1,3
holdout,B,99900308,212,0,0,1,1,4
holdout,B,99900308,213,0,0,0,2,4
holdout,B,99900308,214,0,0,1,4,4
holdout,B,99900308,215,0,1,3,4,4
holdout,B,99900308,216,0,0,3,3,3
holdout,B,99900308,217,0,1,3,3,3
holdout,B,99900308,218,0,1,3,3,4
holdout,B,99900308,219,0,0,3,3,4
holdout,B,99900308,220,0,0,2,3,4
holdout,B,99900308,221,0,0,2,4,4
holdout,B,99900308,222,0,1,3,4,4
holdout,B,99900308,223,0,1,3,3,4
holdout,B,99900308,224,0,3,3,3,4
holdout,B,99900308,225,0,2,3,3,3
holdout,B,99900308,226,1,2,3,3,3
holdout,B,99900308,227,1,1,3,3,3
holdout,B,99900308,228,1,0,2,3,3
holdout,B,99900308,229,1,0,2,3,3
holdout,B,99900308,230,0,1,2,2,3
holdout,B,99900308,231,0,1,1,2,4
holdout,B,99900308,232,0,1,1,2,4
holdout,B,99900308,233,0,1,1,2,3
holdout,B,99900308,234,1,0,1,2,3
holdout,B,99900308,235,1,0,2,2,2
holdout,B,99900308,236,2,0,1,2,2
holdout,B,99900308,237,2,1,1,2,2
holdout,B,99900308,238,1,1,1,1,2
holdout,B,99900308,239,1,1,1,1,3
holdout,B,99900309,0,0,1,2,3,4
holdout,B,99900309,1,0,1,2,3,4
holdout,B,99900309,2,0,0,2,3,4
holdout,B,99900309,3,0,0,1,3,4
holdout,B,99900309,4,0,0,0,3,4
holdout,B,99900309,5,0,0,0,3,4
holdout,B,99900309,6,0,0,0,3,4
holdout,B,99900309,7,0,0,0,3,4
holdout,B,99900309,8,0,0,0,4,4
holdout,B,99900309,9,0,0,3,4,4
holdout,B,99900309,10,0,0,3,4,4
holdout,B,99900309,11,0,1,3,4,4
holdout,B,99900309,12,0,1,4,4,4
holdout,B,99900309,13,0,3,4,4,4
holdout,B,99900309,14,0,4,4,4,4
holdout,B,99900309,15,0,4,4,4,4
holdout,B,99900309,16,0,4,4,4,4
holdout,B,99900309,17,0,4,4,4,4
holdout,B,99900309,18,0,2,4,4,4
holdout,B,99900309,19,0,2,4,4,4
holdout,B,99900309,20,0,1,3,4,4
holdout,B,99900309,21,0,1,3,4,4
holdout,B,99900309,22,0,2,3,3,4
holdout,B,99900309,23,0,3,3,4,4
holdout,B,99900309,24,0,3,3,4,4
holdout,B,99900309,25,0,3,4,4,4
holdout,B,99900309,26,0,3,4,4,4
holdout,B,99900309,27,0,3,4,4,4
holdout,B,99900309,28,0,2,4,4,4
holdout,B,99900309,29,0,1,3,4,4
holdout,B,99900309,30,0,1,3,4,4
holdout,B,99900309,31,0,2,3,4,4
holdout,B,99900309,32,0,2,3,4,4
holdout,B,99900309,33,0,1,4,4,4
holdout,B,99900309,34,0,1,4,4,4
holdout,B,99900309,35,0,1,4,4,4
holdout,B,99900309,36,0,1,2,4,4
holdout,B,99900309,37,0,1,3,4,4
holdout,B,99900309,38,0,2,3,4,4
holdout,B,99900309,39,0,2,3,3,4
holdout,B,99900309,40,0,2,3,3,4
holdout,B,99900309,41,0,1,3,3,4
holdout,B,99900309,42,0,1,2,4,4
holdout,B,99900309,43,0,1,2,4,4
holdout,B,99900309,44,0,1,2,3,4
holdout,B,99900309,45,0,0,3,3,4
holdout,B,99900309,46,0,1,3,3,3
holdout,B,99900309,47,0,2,2,3,3
holdout,B,99900309,48,1,2,2,3,3
holdout,B,99900309,49,1,2,2,2,3
holdout,B,99900309,50,1,2,2,2,3
holdout,B,99900309,51,1,2,2,2,2
holdout,B,99900309,52,0,1,2,2,2
holdout,B,99900309,53,1,1,2,2,3
holdout,B,99900309,54,1,0,2,2,3
holdout,B,99900309,55,1,0,2,3,3
holdout,B,99900309,56,1,0,1,3,3
holdout,B,99900309,57,0,0,2,3,3
holdout,B,99900309,58,0,0,1,3,4
holdout,B,99900309,59,0,1,2,3,4
holdout,B,99900309,60,0,1,2,4,4
holdout,B,99900309,61,0,2,3,4,4
holdout,B,99900309,62,0,2,4,4,4
holdout,B,99900309,63,0,1,4,4,4
holdout,B,99900309,64,0,2,3,4,4
holdout,B,99900309,65,0,1,2,4,4
holdout,B,99900309,66,0,1,2,3,4
holdout,B,99900309,67,0,0,1,2,4
holdout,B,99900309,68,0,0,0,3,4
holdout,B,99900309,69,0,0,1,2,3
holdout,B,99900309,70,0,0,1,1,3
holdout,B,99900309,71,0,1,1,1,2
holdout,B,99900309,72,1,1,1,1,1
holdout,B,99900309,73,2,1,1,1,1
holdout,B,99900309,74,2,1,1,1,1
holdout,B,99900309,75,2,1,1,1,2
holdout,B,99900309,76,2,1,1,1,2
holdout,B,99900309,77,1,1,1,2,2
holdout,B,99900309,78,1,0,1,2,3
holdout,B,99900309,79,1,0,1,2,3
holdout,B,99900309,80,1,0,2,3,3
holdout,B,99900309,81,1,0,2,3,3
holdout,B,99900309,82,0,2,3,3,3
holdout,B,99900309,83,0,2,3,3,4
holdout,B,99900309,84,0,1,3,3,4
holdout,B,99900309,85,0,1,2,4,4
holdout,B,99900309,86,0,0,2,4,4
holdout,B,99900309,87,0,0,2,3,4
holdout,B,99900309,88,0,0,3,3,4
holdout,B,99900309,89,0,1,3,3,3
holdout,B,99900309,90,0,3,3,3,3
holdout,B,99900309,91,0,3,3,3,4
holdout,B,99900309,92,0,3,3,3,4
holdout,B,99900309,93,0,2,3,4,4
holdout,B,99900309,94,0,2,3,4,4
holdout,B,99900309,95,0,2,3,4,4
holdout,B,99900309,96,0,2,3,4,4
holdout,B,99900309,97,0,3,3,3,4
holdout,B,99900309,98,0,3,3,4,4
holdout,B,99900309,99,0,3,3,4,4
holdout,B,99900309,100,0,3,4,4,4
holdout,B,99900309,101,0,2,4,4,4
holdout,B,99900309,102,0,3,4,4,4
holdout,B,99900309,103,0,3,4,4,4
holdout,B,99900309,104,0,2,4,4,4
holdout,B,99900309,105,0,2,4,4,4
holdout,B,99900309,106,0,1,3,4,4
holdout,B,99900309,107,0,2,2,4,4
holdout,B,99900309,108,0,2,3,3,4
holdout,B,99900309,109,0,3,3,3,4
holdout,B,99900309,110,0,3,3,3,3
holdout,B,99900309,111,0,3,3,3,3
holdout,B,99900309,112,1,3,3,3,3
holdout,B,99900309,113,1,3,3,3,3
holdout,B,99900309,114,1,3,3,3,3
holdout,B,99900309,115,1,3,3,3,3
holdout,B,99900309,116,1,3,3,3,3
holdout,B,99900309,117,1,2,3,3,3
holdout,B,99900309,118,1,1,3,3,3
holdout,B,99900309,119,1,0,3,3,3
holdout,B,99900309,120,1,0,2,3,3
holdout,B,99900309,121,0,0,3,3,3
holdout,B,99900309,122,0,0,2,3,3
holdout,B,99900309,123,0,1,2,3,4
holdout,B,99900309,124,0,1,2,3,4
holdout,B,99900309,125,0,1,2,3,4
holdout,B,99900309,126,0,1,2,3,3
holdout,B,99900309,127,1,1,2,3,3
holdout,B,99900309,128,0,1,2,2,3
holdout,B,99900309,129,0,1,2,2,3
holdout,B,99900309,130,0,1,1,2,3
holdout,B,99900309,131,0,1,1,2,3
holdout,B,99900309,132,0,1,1,2,4
holdout,B,99900309,133,0,1,1,2,4
holdout,B,99900309,134,0,0,2,3,4
holdout,B,99900309,135,0,0,2,3,4
holdout,B,99900309,136,0,1,2,4,4
holdout,B,99900309,137,0,1,2,4,4
holdout,B,99900309,138,0,2,3,3,4
holdout,B,99900309,139,0,2,3,3,3
holdout,B,99900309,140,0,3,3,3,3
holdout,B,99900309,141,0,3,3,3,3
holdout,B,99900309,142,1,3,3,3,3
holdout,B,99900309,143,0,3,3,3,3
holdout,B,99900309,144,0,2,3,3,3
holdout,B,99900309,145,0,1,3,3,4
holdout,B,99900309,146,0,1,2,3,4
holdout,B,99900309,147,0,1,2,4,4
holdout,B,99900309,148,0,2,2,4,4
holdout,B,99900309,149,0,2,3,4,4
holdout,B,99900309,150,0,2,3,4,4
holdout,B,99900309,151,0,3,3,3,4
holdout,B,99900309,152,0,3,3,3,4
holdout,B,99900309,153,0,2,3,3,3
holdout,B,99900309,154,0,1,3,3,3
holdout,B,99900309,155,0,1,2,3,3
holdout,B,99900309,156,0,1,2,3,3
holdout,B,99900309,157,0,1,2,2,4
holdout,B,99900309,158,0,0,1,2,4
holdout,B,99900309,159,0,0,1,3,3
holdout,B,99900309,160,0,1,1,3,3
holdout,B,99900309,161,0,1,3,3,3
holdout,B,99900309,162,1,2,3,3,3
holdout,B,99900309,163,1,2,3,3,3
holdout,B,99900309,164,1,2,2,3,3
holdout,B,99900309,165,1,2,2,3,3
holdout,B,99900309,166,1,1,2,2,3
holdout,B,99900309,167,1,1,1,2,3
holdout,B,99900309,168,1,1,1,2,3
holdout,B,99900309,169,1,0,1,3,3
holdout,B,99900309,170,1,0,1,2,3
holdout,B,99900309,171,1,0,2,2,3
holdout,B,99900309,172,0,1,1,2,2
holdout,B,99900309,173,1,1,1,2,3
holdout,B,99900309,174,0,1,1,2,3
holdout,B,99900309,175,0,1,2,3,4
holdout,B,99900309,176,0,1,2,4,4
holdout,B,99900309,177,0,1,3,4,4
holdout,B,99900309,178,0,3,4,4,4
holdout,B,99900309,179,0,3,4,4,4
holdout,B,99900309,180,0,4,4,4,4
holdout,B,99900309,181,0,4,4,4,4
holdout,B,99900309,182,0,4,4,4,4
holdout,B,99900309,183,0,3,4,4,4
holdout,B,99900309,184,0,1,4,4,4
holdout,B,99900309,185,0,0,2,4,4
holdout,B,99900309,186,0,0,2,4,4
holdout,B,99900309,187,0,0,1,3,4
holdout,B,99900309,188,0,0,1,3,4
holdout,B,99900309,189,0,1,2,3,4
holdout,B,99900309,190,0,2,2,3,4
holdout,B,99900309,191,0,2,3,3,3
holdout,B,99900309,192,0,3,3,3,3
holdout,B,99900309,193,0,3,3,3,3
holdout,B,99900309,194,0,2,3,3,3
holdout,B,99900309,195,0,1,3,3,4
holdout,B,99900309,196,0,1,2,3,4
holdout,B,99900309,197,0,0,1,4,4
holdout,B,99900309,198,0,0,1,3,4
holdout,B,99900309,199,0,0,1,2,4
holdout,B,99900309,200,0,0,1,2,3
holdout,B,99900309,201,0,1,1,1,2
holdout,B,99900309,202,1,1,1,1,2
holdout,B,99900309,203,1,1,1,1,1
holdout,B,99900309,204,0,1,1,1,2
holdout,B,99900309,205,1,1,1,1,2
holdout,B,99900309,206,0,1,1,2,2
holdout,B,99900309,207,0,0,2,2,4
holdout,B,99900309,208,0,0,2,2,4
holdout,B,99900309,209,0,0,2,4,4
holdout,B,99900309,210,0,1,2,4,4
holdout,B,99900309,211,0,2,4,4,4
holdout,B,99900309,212,0,2,4,4,4
holdout,B,99900309,213,0,4,4,4,4
holdout,B,99900309,214,0,3,4,4,4
holdout,B,99900309,215,0,2,4,4,4
